record_code,format_version,submission_date,reporting_agency,sampling_agency,recovery_id,species,run_year,recovery_date,recovery_date_type,period_type,period,fishery,gear,adclip_selective_fishery,estimation_level,recovery_location_code,sampling_site,recorded_mark,sex,weight,weight_code,weight_type,length,length_code,length_type,detection_method,tag_status,tag_code,tag_type,sequential_number,sequential_column_number,sequential_row_number,catch_sample_id,sample_type,sampled_maturity,sampled_run,sampled_length_range,sampled_sex,sampled_mark,estimated_number,recovery_location_name,record_origin,release_location_state,release_location_rmis_region,release_location_rmis_basin,hatchery_location_name,stock_location_name,brood_year,run,hatchery_location_code,stock_location_code,last_release_date_year
"R","4.1","20200124","CDFO","CDFO","S805695","1","2014","20140519","R","5","05","40","07","N","3","2MS23P017WINC IS 18",,"5000",,,,,"620","0","1","V","1","181191","12",,,,"00231605","3",,,,,,"4.04","GSPTS WINC IS (17-18)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
"R","4.1","20200124","CDFO","CDFO","S806106","1","2014","20140227","R","5","02","40","07","N","4","2MS24M19BVICT BW 03",,"5000",,,,,"450","0","1","V","1","181975","12",,,,,"3",,,,,,"6.5","JFSPT VICT BW (19-3)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S806310","1","2014","20140427","R","5","04","40","07","N","3","2MS23P017GERA IS 18",,"5000",,,,,"750","0","1","V","1","181977","12",,,,"00231604","3",,,,,,"4.94","GSPTS GERA IS (17-18)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S806665","1","2014","20140115","R","5","01","40","07","N","3","2MS62P014TRIB BY 07",,"5000",,,,,,,,"V","1","635697","12",,,,"00621601","3",,,,,,"8.98","GSSPTCTRIB BY (14-7)","N","WA","NOWA","BESA","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","2010","3","3F10107  030017 H","3F10107  030017 S","2011"
"R","4.1","20200124","CDFO","CDFO","S1015232","1","2014","20140424","R","5","04","40","07","N","4","2MS24M19BCONS BK 03",,"5000",,,,,,,,"V","1","636069","12",,,,,"3",,,,,,"4.79","JFSPT CONS BK (19-3)","N","WA","NOWA","SJUA","GLENWOOD SPRINGS","GLENWOOD SPRINGS","2010","3","3F10707  020065 H","3F10707  020065 S","2011"
"R","4.1","20200124","CDFO","CDFO","S1015233","1","2014","20140424","R","5","04","40","07","N","4","2MS24M19BCONS BK 03",,"5000",,,,,,,,"V","1","210973","12",,,,,"3",,,,,,"4.79","JFSPT CONS BK (19-3)","N","WA","MPS","EKPN","GORST CR REARING PND","GROVERS CR   15.0299","2010","3","3F10510  150216 H","3F10510  150299 S","2011"
"R","4.1","20200124","CDFO","CDFO","S791079","1","2014","20140514","R","5","05","40","07","N","3","2MS23P017",,"5000",,,,,"870","0","1","V","1","181590","12",,,,"00231605","3",,,,,,"4.04","GSPTS        P017","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2010","3","2FS  LWFRH0107","2FS  LWFRS0107","2011"
"R","4.1","20200124","CDFO","CDFO","S791080","1","2014","20140517","R","5","05","40","07","N","3","2MS23P017",,"5000",,,,,"660","0","1","V","1","181975","12",,,,"00231605","3",,,,,,"4.04","GSPTS        P017","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S791081","1","2014","20140519","R","5","05","40","07","N","3","2MS23P017",,"5000",,,,,"790","0","1","V","1","635697","12",,,,"00231605","3",,,,,,"4.04","GSPTS        P017","N","WA","NOWA","BESA","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","2010","3","3F10107  030017 H","3F10107  030017 S","2011"
"R","4.1","20200124","CDFO","CDFO","S792483","1","2014","20140519","R","5","05","40","07","N","4","2MS24M19BRACE PS 03",,"5000",,,,,"690","0","1","V","1","211005","12",,,,,"3",,,,,,"10.94","JFSPT RACE PS (19-3)","N","WA","NPS","STIL","WHITEHORSE POND","STILLAGUAMISH R -NF","2011","2","3F10308  050254AH","3F10308  050135 S","2012"
"R","4.1","20200124","CDFO","CDFO","S792744","1","2014","20140615","R","5","06","40","07","N","3","2MS24P020MUIR CR 05",,"5000",,,,,,,,"V","1","635683","12",,,,"00241606","6",,,,,,"6.08","JFSPT MUIR CR (20-5)","N","WA","NOWA","NOOK","KENDALL CR HATCHERY","NOOKSACK R   01.0120","2010","1","3F10107  010406 H","3F10107  010120 S","2011"
"R","4.1","20200124","CDFO","CDFO","S794585","1","2014","20140608","R","5","06","40","07","N","3","2MS24P020SCRE IS 05",,"5000",,,,,"920","0","1","V","1","181586","12",,,,"00241606","6",,,,,,"6.08","JFSPT SCRE IS (20-5)","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2010","2","2FS  TOMFH1958","2FS  TOMFS0161","2011"
"R","4.1","20200124","CDFO","CDFO","S794978","1","2014","20140606","R","5","06","40","07","N","3","2MS24P020BECH BY 05",,"5000",,,,,"840","0","1","V","1","220322","13",,,,"00241606","6",,,,,,"6.08","JFSPT BECH BY (20-5)","N","ID","SNAK","UPSN","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","2010","8","3F42001  330002 H01","3F42001  330002 S01","2012"
"R","4.1","20200124","CDFO","CDFO","S796130","1","2014","20140621","R","5","06","40","07","N","3","2MS27P121SWIF BK 02",,"5000",,,,,"650","0","1","V","1","100201","12",,,,"00271606","6",,,,,,"6.37","WSPT  SWIF BK (121-2)","N","ID","SNAK","UPSN","OXBOW HATCHERY","F SNAKE R","2011","3","4F-1706010100800.00","4F3-17060101008-XUU","2012"
"R","4.1","20200124","CDFO","CDFO","S797275","1","2014","20140506","R","5","05","40","07","N","4","2MS24P020BECH BY 05",,"5000",,,,,"690","0","1","V","1","636095","12",,,,,"3",,,,,,"10.94","JFSPT BECH BY (20-5)","N","WA","SPS","EKPS","MINTER CR HATCHERY","WHITE R      10.0031","2011","1","3F10513  150048 H","3F10511  100031 S","2012"
"R","4.1","20200124","CDFO","CDFO","S800327","1","2014","20140606","R","5","06","40","07","N","3","2MS24P020",,"5000",,"6.8","1","1","750","0","1","V","1","055399","12",,,,"00241606","6",,,,,,"6.08","JFSPT        P020","N","WA","CECR","WIND","SPRING CR NFH","SPRING CR    29.0159","2011","3","3F42001  290159 H","3F42001  290159 S","2012"
"R","4.1","20200124","CDFO","CDFO","S802923","1","2014","20140609","R","5","06","40","07","N","3","2MS27M23BPOET NO 04",,"5000",,,,,"860","0","1","V","1","635589","12",,,,"00271606","6",,,,,,"6.37","WSPT  POET NO (23-4)","N","WA","MPS","DUWA","ICY CR HATCHERY","BIG SOOS CR  09.0072","2010","3","3F10510  090125 H","3F10510  090072 S","2012"
"R","4.1","20200124","CDFO","CDFO","S802924","1","2014","20140610","R","5","06","40","07","N","3","2MS27M23BMARE BF 07",,"5000",,,,,"760","0","1","V","1","055399","12",,,,"00271606","6",,,,,,"6.37","WSPT  MARE BF (23-7)","N","WA","CECR","WIND","SPRING CR NFH","SPRING CR    29.0159","2011","3","3F42001  290159 H","3F42001  290159 S","2012"
"R","4.1","20200124","CDFO","CDFO","S803321","1","2014","20140608","R","5","06","40","07","N","3","2MS27M23BKIRB PT 07",,"5000",,,,,"610","0","1","V","1","181980","12",,,,"00271606","6",,,,,,"6.37","WSPT  KIRB PT (23-7)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S803505","1","2014","20140522","R","5","05","40","07","N","3","2MS27M23BSWAL RK 07",,"5000",,,,,"670","0","1","V","1","635590","12",,,,"00271605","3",,,,,,"4","WSPT  SWAL RK (23-7)","N","WA","NPS","SNOH","WALLACE R HATCHERY","SKYKOMISH R  07.0012","2010","2","3F10308  070943 H","3F10308  070012 S02","2012"
"R","4.1","20200124","CDFO","CDFO","S1110675","1","2014","20140505","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"650","0","1","V","1","181980","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S1110833","1","2014","20140503","R","5","05","40","07","N","3","2MS23M19ASAAN BY",,"5000",,,,,"690","0","1","V","1","181975","12",,,,"00231605","3",,,,,,"4.04","GSPTS SAAN BY (M19A)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S499540","1","2014","20140621","R","5","06","40","07","N","3","2MS27P121",,"5000",,"4.54","1","1","720","0","1","V","1","635589","12",,,,"00271606","6",,,,,,"6.37","WSPT         P121","N","WA","MPS","DUWA","ICY CR HATCHERY","BIG SOOS CR  09.0072","2010","3","3F10510  090125 H","3F10510  090072 S","2012"
"R","4.1","20200124","CDFO","CDFO","S506311","1","2014","20140518","R","5","05","40","07","N","3","2MS27M23BSAIL RK 08",,"5000",,,,,,,,"V","1","635683","12",,,,"00271605","3",,,,,,"4","WSPT  SAIL RK (23-8)","N","WA","NOWA","NOOK","KENDALL CR HATCHERY","NOOKSACK R   01.0120","2010","1","3F10107  010406 H","3F10107  010120 S","2011"
"R","4.1","20200124","CDFO","CDFO","S512906","1","2014","20140609","R","5","06","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","635768","12",,,,"00271606","6",,,,,,"6.37","WSPT  BIG BK (123-8)","N","WA","HOOD","SKDO","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","2010","3","3F10412  160005 H","3F10412  160005 S","2011"
"R","4.1","20200124","CDFO","CDFO","S527368","1","2014","20140616","R","5","06","40","07","N","3","2MS27P123SOUT BK 05",,"5000",,,,,"740","0","1","V","1","181980","12",,,,"00271606","6",,,,,,"6.37","WSPT  SOUT BK (123-5)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S1111688","1","2014","20140115","R","5","01","40","07","N","4","2MS24M19BBROT LE 03",,"5000",,,,,"610","0","1","V","1","635590","12",,,,,"3",,,,,,"7.2","JFSPT BROT LE (19-3)","N","WA","NPS","SNOH","WALLACE R HATCHERY","SKYKOMISH R  07.0012","2010","2","3F10308  070943 H","3F10308  070012 S02","2012"
"R","4.1","20200124","CDFO","CDFO","S1111690","1","2014","20140120","R","5","01","40","07","N","4","2MS24M19BVICT BW 03",,"5000",,,,,"660","0","1","V","1","635899","12",,,,,"3",,,,,,"7.2","JFSPT VICT BW (19-3)","N","WA","SKAG","UPSK","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","2010","1","3F10208  031421 H","3F10208  030176 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1111695","1","2014","20140313","R","5","03","40","07","N","4","2MS24M19BCONS BK 03",,"5000",,,,,"640","0","1","V","1","180279","12",,,,,"3",,,,,,"6.58","JFSPT CONS BK (19-3)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1111852","1","2014","20140509","R","5","05","40","07","N","3","2MS62P014KITT BE 13",,"5000",,,,,"710","0","1","V","1","181498","12",,,,"00621605","3",,,,,,"4","GSSPTCKITT BE (14-13)","N","BC","FRTH","LOFR","H-Chehalis River H","S-Harrison R","2011","3","2FS  LWFRH0154","2FS  LWFRS0229","2012"
"R","4.1","20200124","CDFO","CDFO","S1111853","1","2014","20140515","R","5","05","40","07","N","3","2MS62P014FOURTEE",,"5000",,,,,,,,"V","1","181978","12",,,,"00621605","3",,,,,,"4","GSSPTCFOURTEE (P014)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S1114577","1","2014","20140519","R","5","05","40","07","N","3","2MS62P014SANG IS 03",,"5000",,,,,"700","0","1","V","1","181977","12",,,,"00621605","3",,,,,,"4","GSSPTCSANG IS (14-3)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S1114726","1","2014","20140505","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"660","0","1","V","1","182068","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1114727","1","2014","20140504","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"800","0","1","V","1","182385","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1114728","1","2014","20140505","R","5","05","40","07","N","3","2MS23P017NECK PT 21",,"5000",,,,,"810","0","1","V","1","181471","12",,,,"00231605","3",,,,,,"4.04","GSPTS NECK PT (17-21)","N","BC","FRTH","LOFR","H-Chehalis River H","S-Harrison R","2010","3","2FS  LWFRH0154","2FS  LWFRS0229","2011"
"R","4.1","20200124","CDFO","CDFO","S1114733","1","2014","20140508","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"860","0","1","V","1","181588","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2010","3","2FS  LWFRH0107","2FS  LWFRS0107","2011"
"R","4.1","20200124","CDFO","CDFO","S1114735","1","2014","20140509","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"710","0","1","V","1","181590","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2010","3","2FS  LWFRH0107","2FS  LWFRS0107","2011"
"R","4.1","20200124","CDFO","CDFO","S1114737","1","2014","20140509","R","5","05","40","07","N","3","2MS23P017NANAIMO 14",,"5000",,,,,"730","0","1","V","1","180279","12",,,,"00231605","3",,,,,,"4.04","GSPTS NANAIMO (17-14)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1114741","1","2014","20140511","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"780","0","1","V","1","181470","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","BC","FRTH","LOFR","H-Chehalis River H","S-Harrison R","2010","3","2FS  LWFRH0154","2FS  LWFRS0229","2011"
"R","4.1","20200124","CDFO","CDFO","S1114743","1","2014","20140515","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,,,,"V","1","210963","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","WA","MPS","EKPN","GROVERS CR HATCHERY","GROVERS CR   15.0299","2010","3","3F10510  150299 H","3F10510  150299 S","2011"
"R","4.1","20200124","CDFO","CDFO","S1114748","1","2014","20140506","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"710","0","1","V","1","182385","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1114774","1","2014","20140513","R","5","05","40","07","N","3","2MS62P014FLOR IT 05",,"5000",,,,,"720","0","1","V","1","181192","12",,,,"00621605","3",,,,,,"4","GSSPTCFLOR IT (14-5)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
"R","4.1","20200124","CDFO","CDFO","S1114801","1","2014","20140509","R","5","05","40","07","N","3","2MS23P017NANAIMO 14",,"5000",,,,,"890","0","1","V","1","635683","12",,,,"00231605","3",,,,,,"4.04","GSPTS NANAIMO (17-14)","N","WA","NOWA","NOOK","KENDALL CR HATCHERY","NOOKSACK R   01.0120","2010","1","3F10107  010406 H","3F10107  010120 S","2011"
"R","4.1","20200124","CDFO","CDFO","S1114825","1","2014","20140512","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"650","0","1","V","1","636434","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","WA","NOWA","SJUA","GLENWOOD SPRINGS","GLENWOOD SPRINGS","2011","3","3F10707  020065 H","3F10707  020065 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1114832","1","2014","20140511","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,,,,"V","1","181584","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2010","3","2FS  LWFRH0107","2FS  LWFRS0107","2011"
"R","4.1","20200124","CDFO","CDFO","S1114842","1","2014","20140517","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"710","0","1","V","1","181978","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S1114844","1","2014","20140510","R","5","05","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"670","0","1","V","1","181980","12",,,,"00231605","3",,,,,,"4.04","GSPTS FIVE FI (17-12)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S1118008","1","2014","20140511","R","5","05","40","07","N","3","2MS62P014KITT BE 13",,"5000",,,,,"760","0","1","V","1","636099","12",,,,"00621605","3",,,,,,"4","GSSPTCKITT BE (14-13)","N","WA","NOWA","BESA","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","2011","3","3F10107  030017 H","3F10107  030017 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1118016","1","2014","20140517","R","5","05","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"730","0","1","V","1","181570","12",,,,"00611605","3",,,,,,"4","JSSSPTCP MUDG (13-2)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
"R","4.1","20200124","CDFO","CDFO","S534580","1","2014","20140507","R","5","05","40","07","N","3","2MS27M23BALLE RK 11",,"5000",,,,,,,,"V","1","635691","12",,,,"00271605","3",,,,,,"4","WSPT  ALLE RK (23-11)","N","WA","UPCR","MEOK",,"METHOW & OKANOGAN","2010","2",,"3F42001         S67","2012"
"R","4.1","20200124","CDFO","CDFO","S534681","1","2014","20140527","R","5","05","40","07","N","3","2MS62P016TEXA IS 21",,"5000",,,,,"890","0","1","V","1","181473","12",,,,"00621605","3",,,,,,"4","GSSPTCTEXA IS (16-21)","N","BC","FRTH","LOFR","H-Chehalis River H","S-Harrison R","2010","3","2FS  LWFRH0154","2FS  LWFRS0229","2011"
"R","4.1","20200124","CDFO","CDFO","S1118127","1","2014","20140521","R","5","05","40","07","N","3","2MS62P014KITT BE 13",,"5000",,,,,"760","0","1","V","1","181985","12",,,,"00621605","3",,,,,,"4","GSSPTCKITT BE (14-13)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S427760","1","2014","20140531","R","5","05","40","07","N","3","2MS62P014FREN CR 01",,"5000",,,,,"690","0","1","V","1","635590","12",,,,"00621605","3",,,,,,"4","GSSPTCFREN CR (14-1)","N","WA","NPS","SNOH","WALLACE R HATCHERY","SKYKOMISH R  07.0012","2010","2","3F10308  070943 H","3F10308  070012 S02","2012"
"R","4.1","20200124","CDFO","CDFO","S427767","1","2014","20140531","R","5","05","40","07","N","3","2MS62P014FREN CR 01",,"5000",,,,,"660","0","1","V","1","220326","12",,,,"00621605","3",,,,,,"4","GSSPTCFREN CR (14-1)","N","WA","SNAK","UPSN","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","2011","8","3F42001  330002 H01","3F42001  330002 S01","2012"
"R","4.1","20200124","CDFO","CDFO","S427768","1","2014","20140531","R","5","05","40","07","N","3","2MS62P014FREN CR 01",,"5000",,,,,"690","0","1","V","1","182385","12",,,,"00621605","3",,,,,,"4","GSSPTCFREN CR (14-1)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S455457","1","2014","20140514","R","5","05","40","07","N","3","2MS62P015GRAN RF 02",,"5000",,,,,"660","0","1","V","1","182298","12",,,,"00621605","3",,,,,,"4","GSSPTCGRAN RF (15-2)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
"R","4.1","20200124","CDFO","CDFO","S469410","1","2014","20140515","R","5","05","40","07","N","4","2MS24M19BOAK BY  04",,"5000",,,,,"760","0","1","V","1","210973","12",,,,,"3",,,,,,"10.94","JFSPT OAK BY (19-4)","N","WA","MPS","EKPN","GORST CR REARING PND","GROVERS CR   15.0299","2010","3","3F10510  150216 H","3F10510  150299 S","2011"
"R","4.1","20200124","CDFO","CDFO","S489641","1","2014","20140228","R","5","02","40","07","N","3","2MS62P016BJER SH 02",,"5000",,,,,"620","0","1","V","1","181978","12",,,,"00621602","3",,,,,,"8.98","GSSPTCBJER SH (16-2)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S489650","1","2014","20140101","R","5","01","40","07","N","3","2MS62P016BJER SH 02",,"5000",,,,,"630","0","1","V","1","181868","12",,,,"00621601","3",,,,,,"8.98","GSSPTCBJER SH (16-2)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
"R","4.1","20200124","CDFO","CDFO","S499500","1","2014","20140613","R","5","06","40","07","N","3","2MS27P121",,"5000",,"3.86","1","1","660","0","1","V","1","180279","12",,,,"00271606","6",,,,,,"6.37","WSPT         P121","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S553469","1","2014","20140510","R","5","05","40","07","N","3","2MS62P014SANG IS 03",,"5000",,,,,"790","0","1","V","1","181584","12",,,,"00621605","3",,,,,,"4","GSSPTCSANG IS (14-3)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2010","3","2FS  LWFRH0107","2FS  LWFRS0107","2011"
