ID_NUM,SPECIES,SCIENTIFIC_NAME,SPECIES_URN_LSID,LIFE_STAGE_URN_LABEL,FISH_NUM,DATE_TIME_ISO8601,LOCATION,AREA,TIME_PER,LATITUDE,LONGITUDE,LENGTH,TAG,OTOLITHS,OTOLITH,TRAY_CELL,SCALE,PRESERV,TAG_CODE,SPECIES_AC,SPECIES_AB,BROOD_YEAR,HATCHERY,REL_SITE,PROV_STATE,FIRST_REL,LAST_REL,REMARKS
88-106,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-05-25T07:43-07:00,DUNSMUIR POINT,1,3,49.1533,-124.8067,81,TRUE,2,,,V-1,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-106,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-05-25T07:43-07:00,DUNSMUIR POINT,1,3,49.1533,-124.8067,80,TRUE,2,,,V-2,F,02-49-52,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-106,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-05-25T07:43-07:00,DUNSMUIR POINT,1,3,49.1533,-124.8067,75,TRUE,2,,,V-3,F,02-49-37,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-106,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1988-05-25T07:43-07:00,DUNSMUIR POINT,1,3,49.1533,-124.8067,78,TRUE,2,,,V-4,F,02-49-49,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-107,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-05-25T09:00-07:00,SPROAT NARROWS,1,3,49.1087,-124.8118,88,TRUE,2,,,IV-11,F,02-48-03,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-107,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-05-25T09:00-07:00,SPROAT NARROWS,1,3,49.1087,-124.8118,82,TRUE,2,,,IV-12,F,02-49-49,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-107,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-05-25T09:00-07:00,SPROAT NARROWS,1,3,49.1087,-124.8118,80,TRUE,2,,,IV-13,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-107,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-05-25T09:00-07:00,SPROAT NARROWS,1,3,49.1087,-124.8118,80,TRUE,2,,,IV-14,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-107,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-05-25T09:00-07:00,SPROAT NARROWS,1,3,49.1087,-124.8118,83,TRUE,2,,,IV-15,F,02-49-49,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-107,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-05-25T09:00-07:00,SPROAT NARROWS,1,3,49.1087,-124.8118,83,TRUE,2,,,IV-16,F,02-49-49,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-107,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1988-05-25T09:00-07:00,SPROAT NARROWS,1,3,49.1087,-124.8118,82,TRUE,2,,,IV-17,F,02-49-49,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-107,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),H,1988-05-25T09:00-07:00,SPROAT NARROWS,1,3,49.1087,-124.8118,76,TRUE,1,,,IV-18,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-107,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),I,1988-05-25T09:00-07:00,SPROAT NARROWS,1,3,49.1087,-124.8118,86,TRUE,1,,,XI-1,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-109,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-05-25T10:50-07:00,BILTON POINT,1,3,49.0117,-124.8700,78,TRUE,2,,,V-11,F,02-49-48,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-109,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-05-25T10:50-07:00,BILTON POINT,1,3,49.0117,-124.8700,86,TRUE,0,,,V-12,F,02-49-48,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-114,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),A,1988-05-25T17:10-07:00,AGUILAR POINT,2,3,48.8400,-125.1367,166,TRUE,2,,,XVIII-23,F,02-45-60,COHO,COHO,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/12/1988,4/18/1988,
88-114,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),B,1988-05-25T17:10-07:00,AGUILAR POINT,2,3,48.8400,-125.1367,137,TRUE,2,,,XVIII-24,F,02-45-60,COHO,COHO,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/12/1988,4/18/1988,
88-117,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),A,1988-05-26T07:41-07:00,VERNON BAY,3,3,48.9958,-125.1417,150,TRUE,2,,,XV-11,F,02-45-61,COHO,COHO,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/12/1988,4/18/1988,
88-119,CHINOOK SALMON JUVENILE,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1127 (juvenile),A,1988-05-26T10:00-07:00,SWALE ROCK,3,3,48.9228,-125.2208,,TRUE,0,,,,F,21-22-04 R2,CHINOOK,,86,0514-TULALIP HATCHERY,0514-TULALIP CR (07.0001),WA,5/19/1987,5/19/1987,
88-124,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-05-30T15:46-07:00,CONGREVE ISLAND,2,4,48.9183,-125.0208,81,TRUE,2,,,XVII-3,F,02-49-48,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-124,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-05-30T15:46-07:00,CONGREVE ISLAND,2,4,48.9183,-125.0208,84,TRUE,1,,,XVII-4,F,02-49-48,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-124,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-05-30T15:46-07:00,CONGREVE ISLAND,2,4,48.9183,-125.0208,87,TRUE,2,,,XVII-5,F,02-49-37,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-127,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),A,1988-05-30T19:57-07:00,MACKENZIE ANCHORAGE,2,4,48.8417,-125.1783,180,TRUE,2,,,XVI-17,F,02-45-60,COHO,COHO,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/12/1988,4/18/1988,
88-127,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),B,1988-05-30T19:57-07:00,MACKENZIE ANCHORAGE,2,4,48.8417,-125.1783,173,TRUE,2,,,XVI-18,F,02-45-61,COHO,COHO,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/12/1988,4/18/1988,
88-133,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-05-31T06:49-07:00,VERNON BAY,3,4,48.9958,-125.1417,87,TRUE,2,,,XII-2,F,02-45-60,COHO,COHO,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/12/1988,4/18/1988,
88-133,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),B,1988-05-31T06:49-07:00,VERNON BAY,3,4,48.9958,-125.1417,157,TRUE,2,,,XII-3,F,02-49-49,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-136,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),A,1988-05-31T10:57-07:00,HANKIN ISLAND,4,4,48.9192,-125.3592,181,TRUE,2,,,II-18,F,02-45-61,COHO,COHO,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/12/1988,4/18/1988,
88-140,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),A,1988-05-31T16:13-07:00,HAND ISLAND,4,4,48.9420,-125.3190,177,TRUE,2,,,I-18,F,02-45-61,COHO,COHO,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/12/1988,4/18/1988,
88-142,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-05-31T18:35-07:00,PILL POINT,3,4,48.9625,-125.0817,89,TRUE,2,,,XI-23,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-142,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-05-31T18:35-07:00,PILL POINT,3,4,48.9625,-125.0817,83,TRUE,2,,,XI-24,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-142,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-05-31T18:35-07:00,PILL POINT,3,4,48.9625,-125.0817,90,TRUE,2,,,XII-25,F,02-43-11,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-142,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),D,1988-05-31T18:35-07:00,PILL POINT,3,4,48.9625,-125.0817,165,TRUE,2,,,XVI-16,F,02-45-61,COHO,COHO,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/12/1988,4/18/1988,
88-142,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),E,1988-05-31T18:35-07:00,PILL POINT,3,4,48.9625,-125.0817,163,TRUE,2,,,XVII-19,F,02-45-61,COHO,COHO,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/12/1988,4/18/1988,
88-149,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),A,1988-06-01T07:13-07:00,SWISS BOY ISLAND,3,4,48.9133,-125.1217,149,TRUE,2,,,X-17,F,02-43-24,COHO,COHO,86,0114-NITINAT RIVER,2652-NITINAT R UPPER,BC,,6/9/1987,
88-151,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-01T10:23-07:00,BERNARD POINT,1,4,48.9483,-124.9983,80,TRUE,0,,,XIII-1,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-151,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-01T10:23-07:00,BERNARD POINT,1,4,48.9483,-124.9983,84,TRUE,0,,,XIII-2,F,02-48-10,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-151,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-01T10:23-07:00,BERNARD POINT,1,4,48.9483,-124.9983,74,TRUE,0,,,XIII-3,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,83,TRUE,1,,,I-21,F,02-49-48,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,82,TRUE,2,,,I-22,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,83,TRUE,2,,,I-23,F,02-49-37,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,89,TRUE,2,,,I-24,F,02-48-10,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,85,TRUE,2,,,I-25,F,02-48-04,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,79,TRUE,2,,,II-1,F,02-49-37,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,85,TRUE,2,,,II-2,F,02-49-51,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),H,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,84,TRUE,2,,,II-3,F,02-48-03,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),I,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,88,TRUE,2,,,,F,02-49-37,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),J,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,84,TRUE,2,,,II-4,F,02-48-09,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),K,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,88,TRUE,2,,,II-5,F,02-49-52,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-152,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),L,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,82,TRUE,2,,,II-6,F,02-49-37,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-152,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),M,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,192,TRUE,2,,,II-15,F,12-23-17,STEELHE,STEEL,87,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,4/18/1988,4/19/1988,
88-152,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),N,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,178,FALSE,2,,,II-16,F,,,,,,,,,,
88-152,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),O,1988-06-01T11:28-07:00,BURROUGH POINT,1,4,48.9783,-124.9917,183,TRUE,2,,,II-17,F,12-23-19,STEELHE,STEEL,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,4/16/1988,4/18/1988,
88-153,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-01T19:38-07:00,CHUP POINT,2,4,48.9583,-125.0350,85,TRUE,0,,,II-11,F,02-48-09,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-153,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-01T19:38-07:00,CHUP POINT,2,4,48.9583,-125.0350,90,TRUE,0,,,II-12,F,02-49-48,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-153,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-01T19:38-07:00,CHUP POINT,2,4,48.9583,-125.0350,86,TRUE,0,,,II-13,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-153,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-01T19:38-07:00,CHUP POINT,2,4,48.9583,-125.0350,88,TRUE,0,,,II-14,F,02-49-50,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-154,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-01T21:37-07:00,BETWEEN BAERIA/PILL,3,4,48.9645,-125.1263,79,TRUE,2,,,II-7,F,02-49-49,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-154,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-01T21:37-07:00,BETWEEN BAERIA/PILL,3,4,48.9645,-125.1263,95,TRUE,2,,,II-8,F,02-49-52,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-154,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-01T21:37-07:00,BETWEEN BAERIA/PILL,3,4,48.9645,-125.1263,92,TRUE,2,,,II-9,F,02-49-48,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-154,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-01T21:37-07:00,BETWEEN BAERIA/PILL,3,4,48.9645,-125.1263,96,TRUE,1,,,II-10,F,02-49-37,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-158,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-06T17:15-07:00,DUNSMUIR POINT,1,4,49.1542,-124.8033,76,TRUE,2,,,XVI-25,F,02-49-49,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/20/1988,5/22/1988,
88-158,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-06T17:15-07:00,DUNSMUIR POINT,1,4,49.1542,-124.8033,93,TRUE,2,,,XVII-1,F,02-49-51,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-159,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-06T18:13-07:00,POLLY POINT,1,4,49.2142,-124.8183,79,TRUE,2,,,XV-18,F,02-53-29,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-159,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-06T18:13-07:00,POLLY POINT,1,4,49.2142,-124.8183,83,TRUE,2,,,XV-19,F,02-48-04,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-159,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-06T18:13-07:00,POLLY POINT,1,4,49.2142,-124.8183,83,TRUE,2,,,XV-20,F,02-49-51,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-160,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-06T21:08-07:00,BOOM 20,1,4,49.2148,-124.8218,81,TRUE,2,,,XV-12,F,02-49-52,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-160,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-06T21:08-07:00,BOOM 20,1,4,49.2148,-124.8218,88,TRUE,2,,,XV-13,F,02-49-61,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-160,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-06T21:08-07:00,BOOM 20,1,4,49.2148,-124.8218,80,TRUE,2,,,XV-14,F,02-43-11,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-160,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-06T21:08-07:00,BOOM 20,1,4,49.2148,-124.8218,78,TRUE,2,,,XV-15,F,02-48-05,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
